Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-03 00:00:00-05:00,24.639999389648438,24.639999389648438,24.079999923706055,24.530000686645508,89327700,0.0,0.0
2025-11-04 00:00:00-05:00,24.469999313354492,24.559999465942383,24.290000915527344,24.440000534057617,75032700,0.0,0.0
2025-11-05 00:00:00-05:00,24.459999084472656,24.729999542236328,24.43000030517578,24.559999465942383,61112200,0.0,0.0
2025-11-06 00:00:00-05:00,24.290000915527344,24.989999771118164,24.290000915527344,24.739999771118164,71665300,0.0,0.0
2025-11-07 00:00:00-05:00,24.809999465942383,25.100000381469727,24.639999389648438,24.829999923706055,62440000,0.0,0.0
2025-11-10 00:00:00-05:00,24.739999771118164,24.940000534057617,24.610000610351562,24.829999923706055,52677600,0.0,0.0
2025-11-11 00:00:00-05:00,24.93000030517578,25.299999237060547,24.8799991607666,25.18000030517578,40962700,0.0,0.0
2025-11-12 00:00:00-05:00,25.440000534057617,25.729999542236328,25.40999984741211,25.649999618530273,44097000,0.0,0.0
2025-11-13 00:00:00-05:00,25.649999618530273,25.959999084472656,25.559999465942383,25.75,49785600,0.0,0.0
2025-11-14 00:00:00-05:00,25.8700008392334,25.93000030517578,25.440000534057617,25.59000015258789,37390200,0.0,0.0
2025-11-17 00:00:00-05:00,25.6299991607666,25.709999084472656,25.43000030517578,25.469999313354492,34519900,0.0,0.0
2025-11-18 00:00:00-05:00,25.540000915527344,25.770000457763672,25.34000015258789,25.600000381469727,41527600,0.0,0.0
2025-11-19 00:00:00-05:00,25.600000381469727,25.670000076293945,25.09000015258789,25.270000457763672,34296900,0.0,0.0
2025-11-20 00:00:00-05:00,25.25,25.6299991607666,25.1200008392334,25.520000457763672,44631800,0.0,0.0
2025-11-21 00:00:00-05:00,25.520000457763672,26.18000030517578,25.5,25.93000030517578,59017100,0.0,0.0
2025-11-24 00:00:00-05:00,25.989999771118164,26.020000457763672,25.43000030517578,25.6200008392334,66605900,0.0,0.0
2025-11-25 00:00:00-05:00,25.760000228881836,26.209999084472656,25.75,25.860000610351562,44336200,0.0,0.0
2025-11-26 00:00:00-05:00,25.829999923706055,26.06999969482422,25.799999237060547,25.81999969482422,27713000,0.0,0.0
2025-11-28 00:00:00-05:00,25.81999969482422,26.020000457763672,25.760000228881836,26.020000457763672,16345800,0.0,0.0
2025-12-01 00:00:00-05:00,25.950000762939453,25.969999313354492,25.549999237060547,25.790000915527344,34681900,0.0,0.0
2025-12-02 00:00:00-05:00,25.829999923706055,25.8700008392334,25.450000762939453,25.520000457763672,30837300,0.0,0.0
2025-12-03 00:00:00-05:00,25.55500030517578,25.81999969482422,25.399999618530273,25.454999923706055,10870293,0.0,0.0
